date,lake,sediment
2023-01-10,West Lake Bonney,0.5460043707611957
2023-01-15,East Lake Bonney,0.4844960470010654
2023-01-15,Lake Hoare,0.22483132357817445
2023-01-15,Lake Fryxell,0.17213282012131306
2023-01-15,West Lake Bonney,0.5574799344502024
2023-01-22,East Lake Bonney,0.458881428925147
2023-01-22,Lake Hoare,0.2632169945863873
2023-01-22,Lake Fryxell,0.1668265085817881
2023-01-22,West Lake Bonney,0.5450486053302191
2023-01-24,East Lake Bonney,0.4460136677905923
2023-01-24,Lake Hoare,0.27591024169624534
2023-01-24,Lake Fryxell,0.17042957682166843
2023-01-24,West Lake Bonney,0.5270566447429655
2023-11-01,East Lake Bonney,0.8093797292600975
2023-11-01,Lake Hoare,0.43771072448603743
2023-11-01,Lake Fryxell,0.2805683680278711
2023-11-01,West Lake Bonney,0.8217785337990987
2023-11-17,East Lake Bonney,0.6868618324914169
2023-11-17,Lake Hoare,0.4060228349445764
2023-11-17,Lake Fryxell,0.3649245403465035
2023-11-17,West Lake Bonney,0.6745818814273293
2023-11-19,East Lake Bonney,0.6537166106032667
2023-11-19,Lake Hoare,0.3720027165567425
2023-11-19,Lake Fryxell,0.33598267920191954
2023-11-19,West Lake Bonney,0.6508092399705389
2023-11-21,East Lake Bonney,1.0000000000000002
2023-11-21,Lake Hoare,0.3728818590802986
2023-11-21,Lake Fryxell,0.32318812377673023
2023-11-21,West Lake Bonney,NA
2023-12-05,East Lake Bonney,0.5485798379207502
2023-12-05,Lake Hoare,0.36115579014535243
2023-12-05,Lake Fryxell,0.2681585757490882
2023-12-05,West Lake Bonney,0.5769136524167698
2023-12-07,East Lake Bonney,NA
2023-12-07,Lake Hoare,0.9094234958563648
2023-12-07,Lake Fryxell,0.26759809918191413
2023-12-07,West Lake Bonney,NA
2023-12-19,East Lake Bonney,0.5117000300957323
2023-12-19,Lake Hoare,0.3524515990728671
2023-12-19,Lake Fryxell,0.2377151285451456
2023-12-19,West Lake Bonney,0.57619256236342
2023-12-28,East Lake Bonney,0.5040572848120345
2023-12-28,Lake Hoare,0.3056148470968017
2023-12-28,Lake Fryxell,0.20928966719857658
2023-12-28,West Lake Bonney,0.5746788455618249
2023-12-30,East Lake Bonney,0.5166352723619546
2023-12-30,Lake Hoare,0.3191445508667374
2023-12-30,Lake Fryxell,0.21760097683372617
2023-12-30,West Lake Bonney,0.577983381485714
2024-01-04,East Lake Bonney,0.5690733708744399
2024-01-04,Lake Hoare,0.35788551934422447
2024-01-04,Lake Fryxell,0.21498869165632012
2024-01-04,West Lake Bonney,0.6008379618479988
2024-01-13,East Lake Bonney,0.5436391436429334
2024-01-13,Lake Hoare,0.5037513063446638
2024-01-13,Lake Fryxell,0.1900990755760827
2024-01-13,West Lake Bonney,0.6301705411538185
2024-01-22,East Lake Bonney,0.5499569895712343
2024-01-22,Lake Hoare,0.3054400912425988
2024-01-22,Lake Fryxell,0.1794985393155029
2024-01-22,West Lake Bonney,0.5830728284324287
2024-01-24,East Lake Bonney,NA
2024-01-24,Lake Hoare,NA
2024-01-24,Lake Fryxell,0.14106174862531304
2024-01-24,West Lake Bonney,NA
